艺术的故事,[英] 贡布里希 (Sir E.H.Gombrich),9.6,https://img3.doubanio.com/view/subject/s/public/s3219163.jpg,https://book.douban.com/subject/3162991/
许三观卖血记,余华,8.8,https://img3.doubanio.com/view/subject/s/public/s1074291.jpg,https://book.douban.com/subject/1029791/
上帝掷骰子吗,曹天元,9.2,https://img9.doubanio.com/view/subject/s/public/s1486674.jpg,https://book.douban.com/subject/1467022/
哭泣的骆驼,三毛,8.9,https://img9.doubanio.com/view/subject/s/public/s1020454.jpg,https://book.douban.com/subject/1029111/
看见,柴静,8.8,https://img3.doubanio.com/view/subject/s/public/s24468373.jpg,https://book.douban.com/subject/20427187/
浪潮之巅,吴军,9.0,https://img9.doubanio.com/view/subject/s/public/s6807265.jpg,https://book.douban.com/subject/6709783/
卡拉马佐夫兄弟,[俄] 费奥多尔·陀思妥耶夫斯基,9.4,https://img3.doubanio.com/view/subject/s/public/s2059791.jpg,https://book.douban.com/subject/1856494/
灿烂千阳,[美] 卡勒德·胡赛尼,8.8,https://img9.doubanio.com/view/subject/s/public/s2651394.jpg,https://book.douban.com/subject/2143732/
树上的男爵,[意大利]伊塔洛·卡尔维诺,9.1,https://img1.doubanio.com/view/subject/s/public/s8972078.jpg,https://book.douban.com/subject/6789605/
邓小平时代,[美] 傅高义,9.1,https://img1.doubanio.com/view/subject/s/public/s24516687.jpg,https://book.douban.com/subject/20424526/
台北人,白先勇,8.9,https://img9.doubanio.com/view/subject/s/public/s4526465.jpg,https://book.douban.com/subject/5337248/
人间词话,王国维,9.0,https://img1.doubanio.com/view/subject/s/public/s9130587.jpg,https://book.douban.com/subject/1203426/
诗经,孔丘 编订,9.4,https://img3.doubanio.com/view/subject/s/public/s1979223.jpg,https://book.douban.com/subject/1883245/
西游记（全二册）,吴承恩,8.9,https://img9.doubanio.com/view/subject/s/public/s1627374.jpg,https://book.douban.com/subject/1029553/
窗边的小豆豆,[日] 黑柳彻子 著,8.7,https://img3.doubanio.com/view/subject/s/public/s1067911.jpg,https://book.douban.com/subject/1007914/
永恒的终结,[美] 艾萨克·阿西莫夫,9.0,https://img3.doubanio.com/view/subject/s/public/s29555070.jpg,https://book.douban.com/subject/25829693/
我们仨,杨绛,8.7,https://img3.doubanio.com/view/subject/s/public/s1015872.jpg,https://book.douban.com/subject/1023045/
爱你就像爱生命,王小波,8.8,https://img3.doubanio.com/view/subject/s/public/s4661043.jpg,https://book.douban.com/subject/3071717/
悉达多,[德] 赫尔曼·黑塞,9.0,https://img1.doubanio.com/view/subject/s/public/s6790238.jpg,https://book.douban.com/subject/3406401/
巨人的陨落,[英] 肯·福莱特,8.9,https://img9.doubanio.com/view/subject/s/public/s28668834.jpg,https://book.douban.com/subject/26698660/
这些人，那些事,吴念真,8.8,https://img3.doubanio.com/view/subject/s/public/s6828981.jpg,https://book.douban.com/subject/6388661/
道德经精义,黄元吉,9.4,https://img3.doubanio.com/view/subject/s/public/s1045431.jpg,https://book.douban.com/subject/1059258/
一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼,9.0,https://img3.doubanio.com/view/subject/s/public/s29071620.jpg,https://book.douban.com/subject/26672693/
教父,[美]马里奥·普佐,9.0,https://img1.doubanio.com/view/subject/s/public/s2832939.jpg,https://book.douban.com/subject/1092335/
最好的告别,[美] 阿图·葛文德（Atul Gawande）,9.0,https://img3.doubanio.com/view/subject/s/public/s28355811.jpg,https://book.douban.com/subject/26576861/
